Data_OEE_ALL_Date,Data_OEE_ALL_Project,Data_OEE_ALL_Team,Data_OEE_ALL_OEE,Data_OEE_ALL_OEE_J1_G4,Data_OEE_ALL_Performance,Data_OEE_ALL_Availability,Data_OEE_ALL_Availability_J1_G4,Data_OEE_ALL_Quality,Data_OEE_ALL_Planned_DT,Data_OEE_ALL_Unplanned_DT,Data_OEE_ALL_UPD_J1_G4_,Data_OEE_ALL_Scrap_m,Data_OEE_ALL_DT_h,Data_OEE_ALL_Standard_Time_h,Data_OEE_ALL_Set_upTime,Data_OEE_ALL_Quantity_Psc,Data_OEE_ALL_Batch_size_Pcs
4/4/2023 12:00:00 AM,SysApp,Riahi,0.1491,0.5307,0.7628,0.1955,0.6957,0.9897,0.048,0.7567,0.1341,193.01,62.75,11.63,12.98,25510,1823
4/5/2023 12:00:00 AM,CV,AKIL,0.2283,0.3145,0.7065,0.3231,0.4451,0.9977,0.271,0.4057,0.1814,92.342,48.73,16.44,4.36,41087,274
4/5/2023 12:00:00 AM,CV,BOUFDILI,0.3089,0.3323,0.6754,0.4573,0.4919,0.9963,0.335,0.2079,0.1478,298.079,39.08,22.24,6.42,60458,352
4/5/2023 12:00:00 AM,CV,OMAR,0.18,0.2229,0.6136,0.2933,0.3633,0.995,0.345,0.3617,0.2095,206.425,50.88,12.96,5.94,35169,194
4/5/2023 12:00:00 AM,PSA,PSA 1,0.2755,0.3421,0.6778,0.4064,0.5047,0.9977,0.235,0.359,0.204,1111.44,256.42,119.01,7.93,254737,542
4/5/2023 12:00:00 AM,PSA,PSA 2,0.2594,0.366,0.7014,0.3698,0.5218,0.9964,0.197,0.4329,0.1998,1767.045,272.24,112.06,9.49,229766,579
4/5/2023 12:00:00 AM,PSA,PSA 3,0.2946,0.3826,0.7475,0.3941,0.5119,0.9975,0.237,0.3688,0.1801,1135.34,261.74,127.26,6.62,270870,641
4/5/2023 12:00:00 AM,SysApp,Mouguina,0.2384,0.5145,0.6662,0.3578,0.7723,0.9948,0.07,0.5726,0.0775,142.638,41.74,15.49,4.73,39734,795
4/5/2023 12:00:00 AM,SysApp,Riahi,0.1194,0.4842,0.7509,0.159,0.6449,0.9967,0.057,0.7836,0.1223,47.895,65.6,9.31,8.54,20963,699
4/6/2023 12:00:00 AM,CV,AKIL,0.2246,0.3215,0.6431,0.3492,0.5,0.9981,0.242,0.4093,0.1542,109.556,46.86,16.17,3.28,45975,205
4/6/2023 12:00:00 AM,CV,BOUFDILI,0.3193,0.3597,0.7099,0.4497,0.5067,0.9976,0.284,0.2663,0.1733,178.84,39.62,22.99,4.53,58667,306
4/6/2023 12:00:00 AM,CV,OMAR,0.1946,0.2329,0.6118,0.3181,0.3807,0.9971,0.321,0.3606,0.2347,146.405,49.1,14.01,6.43,38464,262
4/6/2023 12:00:00 AM,PSA,PSA 1,0.3387,0.4158,0.761,0.445,0.5464,0.9977,0.217,0.3383,0.1875,1602.2,239.74,146.3,6.08,326749,634
4/6/2023 12:00:00 AM,PSA,PSA 2,0.2543,0.3781,0.7145,0.3558,0.5292,0.9965,0.193,0.4508,0.1833,1436.81,278.27,109.84,9.12,225329,625
4/6/2023 12:00:00 AM,PSA,PSA 3,0.3163,0.397,0.7562,0.4182,0.5249,0.9982,0.239,0.343,0.1754,897.325,251.33,136.63,6.68,300504,711
4/6/2023 12:00:00 AM,SysApp,Mouguina,0.1776,0.3999,0.5987,0.2966,0.668,0.9851,0.07,0.633,0.1733,312.695,45.72,11.54,8.41,31336,1045
4/6/2023 12:00:00 AM,SysApp,Riahi,0.1251,0.453,0.6991,0.1789,0.648,0.9943,0.06,0.7614,0.1357,140.65,64.05,9.76,15.33,22637,1332
4/7/2023 12:00:00 AM,CV,AKIL,0.1819,0.2496,0.6338,0.287,0.3939,0.9985,0.328,0.3851,0.156,60.157,51.34,13.1,4.02,34777,120
4/7/2023 12:00:00 AM,CV,BOUFDILI,0.332,0.3686,0.6866,0.4836,0.5369,0.9961,0.281,0.2355,0.1512,238.993,37.18,23.91,5.1,64961,334
4/7/2023 12:00:00 AM,CV,OMAR,0.2079,0.2493,0.6188,0.3359,0.4029,0.9976,0.356,0.3076,0.1695,98.859,47.81,14.97,5.58,38338,184
4/7/2023 12:00:00 AM,PSA,PSA 1,0.2854,0.3415,0.6836,0.4175,0.4996,0.997,0.256,0.3265,0.1941,1311.81,251.65,123.29,8.8,267400,653
4/7/2023 12:00:00 AM,PSA,PSA 2,0.2509,0.35,0.7144,0.3512,0.4899,0.9968,0.223,0.4258,0.199,1656.3,280.27,108.4,8.8,232124,547
4/7/2023 12:00:00 AM,PSA,PSA 3,0.2967,0.3855,0.7468,0.3973,0.5162,0.9973,0.226,0.377,0.1905,1027.9,260.35,128.19,8.01,283612,847
4/7/2023 12:00:00 AM,SysApp,Mouguina,0.195,0.4794,0.6687,0.2916,0.7169,0.993,0.068,0.6409,0.1171,157.126,46.05,12.68,6.13,32208,871
4/7/2023 12:00:00 AM,SysApp,Riahi,0.1313,0.5384,0.6937,0.1892,0.7761,0.9951,0.036,0.7748,0.0762,76.165,63.24,10.24,10.66,25350,1690
4/8/2023 12:00:00 AM,CV,BOUFDILI,0.2491,0.2721,0.6161,0.4044,0.4417,0.9958,0.364,0.2311,0.1603,231.017,42.88,17.94,2.67,47427,103
4/8/2023 12:00:00 AM,PSA,PSA 2,0.2467,0.355,0.6729,0.3666,0.5276,0.9965,0.19,0.4433,0.1987,1456.41,273.64,106.57,8.97,229814,588
4/8/2023 12:00:00 AM,SysApp,Riahi,0.1524,0.5118,0.705,0.2162,0.726,0.9979,0.059,0.7247,0.0756,59.385,61.14,11.89,7.77,28031,825
4/9/2023 12:00:00 AM,CV,BOUFDILI,0.3038,0.3263,0.7306,0.4158,0.4466,0.9959,0.387,0.1972,0.1376,362.685,42.06,21.87,4.58,55770,228
4/9/2023 12:00:00 AM,PSA,PSA 2,0.2976,0.3972,0.6947,0.4283,0.5717,0.9976,0.188,0.3834,0.177,1353.485,246.96,128.56,7.21,286552,701
4/10/2023 12:00:00 AM,CV,AKIL,0.2554,0.3428,0.7265,0.3516,0.4719,0.9982,0.287,0.3611,0.1424,82.33,46.69,18.39,5.13,46217,253
4/10/2023 12:00:00 AM,CV,BOUFDILI,0.2582,0.2768,0.697,0.3704,0.3971,0.9972,0.443,0.1865,0.1278,176.469,45.33,18.59,4.53,48258,159
4/10/2023 12:00:00 AM,CV,OMAR,0.237,0.2846,0.716,0.331,0.3974,0.9974,0.372,0.2966,0.1554,128.758,48.17,17.06,4.78,44868,231
4/10/2023 12:00:00 AM,PSA,PSA 1,0.3313,0.3858,0.727,0.4557,0.5307,0.9979,0.265,0.2794,0.1609,1042.865,235.13,143.13,6.65,322958,773
4/10/2023 12:00:00 AM,PSA,PSA 2,0.2822,0.3815,0.6973,0.4047,0.5471,0.9964,0.198,0.3978,0.1859,1992.385,257.19,121.9,8.36,266333,633
4/10/2023 12:00:00 AM,PSA,PSA 3,0.3008,0.3731,0.7349,0.4094,0.5077,0.9976,0.232,0.3586,0.2045,1191.72,255.16,129.96,7.98,279250,659
4/10/2023 12:00:00 AM,SysApp,Mouguina,0.2126,0.493,0.6521,0.326,0.756,0.9961,0.045,0.6291,0.1399,128.235,52.57,16.58,4.12,45094,940
4/10/2023 12:00:00 AM,SysApp,Riahi,0.2007,0.5322,0.7709,0.2603,0.6904,0.9946,0.069,0.6703,0.1256,109.106,48.08,13.05,8.7,31221,1358
4/11/2023 12:00:00 AM,CV,AKIL,0.1865,0.2565,0.625,0.2983,0.4105,0.9964,0.321,0.3808,0.148,119.405,50.52,13.42,3.93,36831,135
4/11/2023 12:00:00 AM,CV,BOUFDILI,0.2374,0.25,0.6785,0.3499,0.3684,0.9977,0.445,0.2049,0.1628,103.397,46.81,17.09,5.3,42699,185
4/11/2023 12:00:00 AM,CV,OMAR,0.1983,0.2373,0.6695,0.2962,0.3544,0.9966,0.43,0.2735,0.1306,138.26,50.68,14.28,5.92,35353,170
4/11/2023 12:00:00 AM,PSA,PSA 1,0.3042,0.362,0.7174,0.4241,0.5046,0.9977,0.295,0.281,0.1446,1058.125,248.8,131.43,9.39,302265,804
4/11/2023 12:00:00 AM,PSA,PSA 2,0.2666,0.3521,0.7017,0.3799,0.5017,0.9973,0.217,0.403,0.2115,1120.785,267.89,115.16,8.43,253723,609
4/11/2023 12:00:00 AM,PSA,PSA 3,0.2686,0.3406,0.7402,0.3629,0.4602,0.9966,0.238,0.3989,0.2378,1454.745,275.23,116.03,9.62,238053,570
4/11/2023 12:00:00 AM,SysApp,Mouguina,0.2169,0.4614,0.5989,0.3622,0.7704,0.996,0.057,0.5809,0.1085,128.769,49.75,16.92,5.29,51830,1037
4/11/2023 12:00:00 AM,SysApp,Riahi,0.1895,0.5067,0.7094,0.2672,0.7143,0.9947,0.064,0.6688,0.1145,90.2,47.63,12.32,7.94,29325,1222
4/12/2023 12:00:00 AM,CV,AKIL,0.1642,0.2258,0.6504,0.2525,0.3472,0.9942,0.363,0.3842,0.1531,211.767,53.82,11.82,5.86,28757,135
4/12/2023 12:00:00 AM,CV,BOUFDILI,0.2547,0.271,0.6944,0.3668,0.3903,0.9958,0.418,0.2151,0.1648,212.788,45.59,18.34,6.29,45924,263
4/12/2023 12:00:00 AM,CV,OMAR,0.2225,0.2589,0.6478,0.3434,0.3997,0.9944,0.428,0.2288,0.1024,229.178,47.27,16.02,5.41,42256,208
4/12/2023 12:00:00 AM,PSA,PSA 1,0.3295,0.407,0.7171,0.4595,0.5676,0.9985,0.226,0.3145,0.1532,748.195,233.5,142.34,6.16,334516,865
4/12/2023 12:00:00 AM,PSA,PSA 2,0.2834,0.3741,0.7083,0.4001,0.5281,0.9972,0.212,0.3883,0.1926,1640.16,259.14,122.43,8.19,258783,597
4/12/2023 12:00:00 AM,PSA,PSA 3,0.2765,0.359,0.7341,0.3766,0.489,0.9974,0.226,0.397,0.217,1150.956,269.3,119.44,8.9,253878,621
4/12/2023 12:00:00 AM,SysApp,0,0.1845,0.5409,0.7103,0.2597,0.7615,0.998,0.049,0.6912,0.0948,77.432,81.43,20.29,6.54,51079,1217
4/12/2023 12:00:00 AM,SysApp,Mouguina,0.2373,0.4954,0.6748,0.3517,0.7342,0.9958,0.075,0.5733,0.1092,166.619,60.29,22.07,6.4,56345,1105
4/12/2023 12:00:00 AM,SysApp,Riahi,0.2148,0.5511,0.7861,0.2733,0.701,0.9958,0.082,0.6448,0.0887,95.778,47.24,13.96,8.4,31178,1040
4/13/2023 12:00:00 AM,CV,AKIL,0.2174,0.3039,0.6785,0.3204,0.4479,0.9975,0.311,0.3685,0.1173,106.233,48.93,15.65,5.64,41183,233
4/13/2023 12:00:00 AM,CV,BOUFDILI,0.2669,0.2957,0.6849,0.3897,0.4317,0.9973,0.393,0.2171,0.1328,204.748,43.94,19.22,4.3,49552,188
4/13/2023 12:00:00 AM,CV,OMAR,0.2814,0.3311,0.7413,0.3796,0.4467,0.9977,0.349,0.2718,0.1432,189.51,44.67,20.26,4.48,51608,260
4/13/2023 12:00:00 AM,PSA,PSA 1,0.338,0.4117,0.7698,0.439,0.5348,0.9987,0.25,0.3112,0.161,751.795,242.34,146.01,7.23,313627,749
4/13/2023 12:00:00 AM,PSA,PSA 2,0.2593,0.3505,0.7068,0.3668,0.4959,0.9968,0.24,0.393,0.1793,1402.51,273.54,112,9.18,251234,553
4/13/2023 12:00:00 AM,PSA,PSA 3,0.2721,0.3436,0.7305,0.3725,0.4704,0.9965,0.224,0.4035,0.2468,1752.86,271.08,117.55,8.98,238941,590
4/13/2023 12:00:00 AM,SysApp,Mouguina,0.2076,0.437,0.6139,0.3382,0.7119,0.9966,0.074,0.5873,0.1315,170.595,51.62,16.2,5.92,45354,782
4/13/2023 12:00:00 AM,SysApp,Riahi,0.2115,0.5467,0.7938,0.2664,0.6887,0.997,0.083,0.651,0.0977,121.785,47.68,13.75,9.85,32515,1251
4/14/2023 12:00:00 AM,CV,AKIL,0.2144,0.3201,0.6745,0.3179,0.4746,0.996,0.281,0.4013,0.1062,125.683,49.11,15.44,5.01,38770,202
4/14/2023 12:00:00 AM,CV,BOUFDILI,0.2298,0.2479,0.6466,0.3554,0.3834,0.9978,0.457,0.1873,0.1232,124.44,46.41,16.55,4.62,42664,145
4/14/2023 12:00:00 AM,CV,OMAR,0.2335,0.2851,0.6583,0.3547,0.4331,0.9962,0.35,0.2952,0.1394,169.311,46.46,16.81,3.79,43492,167
4/14/2023 12:00:00 AM,SysApp,Mouguina,0.2201,0.4698,0.6634,0.3318,0.7081,0.9971,0.068,0.6003,0.147,150.617,52.12,17.17,6.29,42577,906
4/14/2023 12:00:00 AM,SysApp,Riahi,0.2216,0.5504,0.7577,0.2925,0.7264,0.9945,0.068,0.6395,0.1044,237.157,45.99,14.4,6.29,36224,1098
4/15/2023 12:00:00 AM,CV,AKIL,0.1893,0.2478,0.6107,0.31,0.4058,0.9984,0.354,0.3357,0.1305,72.45,49.68,13.63,4.08,35670,121
4/15/2023 12:00:00 AM,SysApp,Mouguina,0.1919,0.5015,0.6657,0.2883,0.7534,0.9979,0.052,0.66,0.1115,90.002,55.51,14.97,5.7,36426,911
4/17/2023 12:00:00 AM,CV,AKIL,0.2458,0.3559,0.6951,0.3536,0.5121,0.9978,0.255,0.3914,0.1186,92.886,46.54,17.7,4.48,45809,245
4/17/2023 12:00:00 AM,CV,BOUFDILI,0.2534,0.2691,0.6861,0.3694,0.3922,0.9973,0.455,0.1753,0.1243,135.948,45.4,18.25,4.11,48371,164
4/17/2023 12:00:00 AM,CV,OMAR,0.2841,0.3496,0.6761,0.4203,0.5171,0.9961,0.282,0.2978,0.1361,182.884,41.74,20.46,2.7,54121,167
4/17/2023 12:00:00 AM,SysApp,Mouguina,0.2347,0.4949,0.657,0.3573,0.7533,0.9962,0.058,0.585,0.1252,96.16,41.77,15.26,5.68,37983,1118
4/17/2023 12:00:00 AM,SysApp,Riahi,0.1975,0.5546,0.7696,0.2566,0.7207,0.9958,0.062,0.6811,0.1043,96.945,57.98,15.41,8.65,35608,1425
4/18/2023 12:00:00 AM,CV,AKIL,0.2615,0.3832,0.7599,0.3441,0.5042,0.9983,0.271,0.3852,0.0991,67.605,47.22,18.83,3.96,47441,222
4/18/2023 12:00:00 AM,CV,BOUFDILI,0.3254,0.3415,0.7418,0.4387,0.4604,0.9971,0.396,0.1656,0.1242,182.697,40.41,23.43,3.39,59326,209
4/18/2023 12:00:00 AM,CV,OMAR,0.2782,0.3438,0.6914,0.4023,0.4973,0.9963,0.255,0.3431,0.1881,218.854,43.03,20.03,3.46,51677,235
4/18/2023 12:00:00 AM,PSA,PSA 1,0.2477,0.3187,0.6723,0.3684,0.474,0.996,0.241,0.3906,0.2159,1251.075,272.84,107.01,9.16,234333,500
4/18/2023 12:00:00 AM,PSA,PSA 2,0.2471,0.3449,0.7126,0.3467,0.484,0.9975,0.273,0.3799,0.1343,852.63,282.22,106.74,8.06,228449,668
4/18/2023 12:00:00 AM,PSA,PSA 3,0.2717,0.3271,0.7403,0.367,0.4419,0.9965,0.278,0.3554,0.2239,1470.605,273.45,117.37,8.98,246758,529
4/18/2023 12:00:00 AM,SysApp,Mouguina,0.1377,0.2117,0.2355,0.5846,0.8991,0.9984,0.033,0.3827,0.0507,51.007,43.2,14.32,4.83,36099,976
4/18/2023 12:00:00 AM,SysApp,Riahi,0.1383,0.2875,0.3274,0.4225,0.8781,0.9957,0.036,0.5411,0.0462,200.165,60.06,14.39,8.12,31639,1266
4/19/2023 12:00:00 AM,CV,AKIL,0.2526,0.3294,0.6698,0.3771,0.4918,0.9979,0.302,0.321,0.1144,111.056,44.85,18.18,3.15,47251,148
4/19/2023 12:00:00 AM,CV,BOUFDILI,0.2838,0.2923,0.7011,0.4047,0.4169,0.9987,0.456,0.1393,0.1135,89.292,42.86,20.43,3.8,54679,176
4/19/2023 12:00:00 AM,CV,OMAR,0.2915,0.3677,0.7263,0.4013,0.5063,0.9964,0.264,0.3344,0.1603,194.595,43.11,20.98,3.89,56109,250
4/19/2023 12:00:00 AM,PSA,PSA 1,0.2694,0.3444,0.6998,0.3849,0.4921,0.9961,0.234,0.3813,0.209,1647.155,265.72,116.36,8.86,254180,573
4/19/2023 12:00:00 AM,PSA,PSA 2,0.2726,0.3915,0.709,0.3845,0.5521,0.9966,0.215,0.4002,0.1386,939.625,265.91,117.76,7.67,244581,663
4/19/2023 12:00:00 AM,PSA,PSA 3,0.2753,0.3381,0.7291,0.3776,0.4638,0.9971,0.263,0.3596,0.2135,1463.91,268.87,118.94,8.93,253915,588
4/25/2023 12:00:00 AM,CV,AKIL,0.2023,0.2656,0.6094,0.332,0.4358,0.9968,0.312,0.3562,0.1549,158.864,48.1,14.56,3.88,38305,130
4/25/2023 12:00:00 AM,CV,BOUFDILI,0.2659,0.2984,0.6568,0.4048,0.4543,0.9971,0.344,0.2514,0.1598,162.291,42.85,19.14,4.54,48710,204
4/25/2023 12:00:00 AM,CV,OMAR,0.3034,0.3496,0.703,0.4316,0.4972,0.996,0.287,0.2813,0.1719,280.148,40.93,21.84,3.4,57024,222
4/25/2023 12:00:00 AM,PSA,PSA 1,0.2925,0.3771,0.701,0.4173,0.5379,0.9972,0.204,0.3789,0.1993,986.545,251.75,126.35,7.77,267389,650
4/25/2023 12:00:00 AM,PSA,PSA 2,0.2495,0.3554,0.7045,0.3541,0.5045,0.9957,0.195,0.4507,0.2175,1637.055,279.02,107.78,7.67,227734,529
4/25/2023 12:00:00 AM,PSA,PSA 3,0.2815,0.3587,0.7382,0.3814,0.4859,0.9974,0.228,0.3907,0.2237,1126.335,267.25,121.63,9.3,260175,653
4/26/2023 12:00:00 AM,CV,AKIL,0.2329,0.3002,0.604,0.3856,0.4971,0.9954,0.268,0.346,0.157,210.015,44.23,16.77,3.72,46497,183
4/26/2023 12:00:00 AM,CV,BOUFDILI,0.3086,0.32,0.6892,0.4477,0.4643,0.9972,0.348,0.2044,0.175,217.123,39.76,22.22,5.14,60718,275
4/26/2023 12:00:00 AM,CV,OMAR,0.268,0.3246,0.6644,0.4034,0.4885,0.9945,0.287,0.3097,0.164,345.582,42.96,19.3,3.9,48910,255
4/26/2023 12:00:00 AM,PSA,PSA 1,0.3004,0.3722,0.7008,0.4287,0.5311,0.9976,0.225,0.3463,0.1901,1132.63,246.82,129.78,8.96,284382,713
4/26/2023 12:00:00 AM,PSA,PSA 2,0.2401,0.3336,0.6953,0.3453,0.4798,0.9959,0.215,0.4399,0.2218,1876.865,282.84,103.71,8.73,210174,488
4/26/2023 12:00:00 AM,PSA,PSA 3,0.2867,0.3538,0.7286,0.3935,0.4855,0.9968,0.227,0.3793,0.2341,1274.29,262.01,123.86,8.5,266118,659
4/27/2023 12:00:00 AM,CV,AKIL,0.271,0.3817,0.7164,0.3783,0.5328,0.9981,0.243,0.3786,0.1249,112.357,44.76,19.51,3.23,51608,198
4/27/2023 12:00:00 AM,CV,BOUFDILI,0.338,0.3429,0.7204,0.4692,0.476,0.9968,0.358,0.173,0.161,221.489,38.22,24.33,3.99,63145,243
4/27/2023 12:00:00 AM,CV,OMAR,0.282,0.3532,0.7056,0.3996,0.5005,0.9972,0.296,0.304,0.1282,149.966,43.23,20.3,5.28,53193,333
4/27/2023 12:00:00 AM,PSA,PSA 1,0.3028,0.3678,0.7076,0.4279,0.5197,0.998,0.234,0.3384,0.1963,1049.49,247.16,130.79,10.07,295685,791
4/27/2023 12:00:00 AM,PSA,PSA 2,0.2336,0.3111,0.6832,0.342,0.4553,0.9958,0.221,0.4375,0.251,1549.52,284.27,100.92,8.83,218816,504
4/27/2023 12:00:00 AM,PSA,PSA 3,0.2943,0.3547,0.7401,0.3976,0.4792,0.9966,0.246,0.3566,0.2246,1688.26,260.22,127.13,8.54,283597,692
4/27/2023 12:00:00 AM,SysApp,Mouguina,0.1868,0.3963,0.6541,0.2856,0.6058,0.9964,0.13,0.5847,0.119,125.412,74.29,19.43,14.67,50784,1058
4/27/2023 12:00:00 AM,SysApp,Riahi,0.1409,0.4762,0.7059,0.1996,0.6746,0.9975,0.063,0.7376,0.1133,103.6,83.24,14.66,9.64,34947,1028
4/28/2023 12:00:00 AM,CV,AKIL,0.3316,0.4441,0.7073,0.4688,0.6278,0.9981,0.198,0.3334,0.1074,126.548,38.24,23.88,2.41,64428,231
4/28/2023 12:00:00 AM,CV,BOUFDILI,0.3644,0.3684,0.7436,0.4901,0.4954,0.9984,0.345,0.1653,0.1561,119.534,36.71,26.24,4.31,69421,315
4/28/2023 12:00:00 AM,CV,OMAR,0.2309,0.2812,0.605,0.3816,0.4649,0.9969,0.318,0.3009,0.1483,136.045,44.52,16.62,2.86,44381,129
4/28/2023 12:00:00 AM,PSA,PSA 1,0.2902,0.3616,0.6922,0.4192,0.5224,0.9986,0.239,0.3418,0.1796,732.27,250.91,125.35,8.84,276004,742
4/28/2023 12:00:00 AM,PSA,PSA 2,0.2508,0.3355,0.7091,0.3537,0.4731,0.9968,0.257,0.3896,0.1835,1458.785,279.2,108.35,9.18,231933,492
4/28/2023 12:00:00 AM,PSA,PSA 3,0.2776,0.3494,0.7117,0.39,0.4909,0.998,0.25,0.3599,0.1942,1043.305,263.53,119.91,8.85,262654,655
4/28/2023 12:00:00 AM,SysApp,Mouguina,0.2051,0.495,0.6696,0.3064,0.7393,0.9964,0.058,0.6355,0.1205,172.137,72.14,21.33,4.28,54324,1006
4/28/2023 12:00:00 AM,SysApp,Riahi,0.1348,0.5068,0.7368,0.1829,0.6879,0.9975,0.067,0.7502,0.0608,46.143,84.97,14.02,6.56,33760,1055
4/29/2023 12:00:00 AM,CV,BOUFDILI,0.2066,0.2084,0.6334,0.3262,0.3291,0.998,0.449,0.2251,0.2183,143.457,48.51,14.88,3.42,35531,90
4/29/2023 12:00:00 AM,PSA,PSA 2,0.2587,0.3409,0.706,0.3664,0.4829,0.9975,0.238,0.3959,0.2039,967.68,273.72,111.74,9.07,247718,543
4/29/2023 12:00:00 AM,SysApp,Mouguina,0.2077,0.45,0.6849,0.3032,0.657,0.998,0.07,0.6265,0.1905,97.467,72.47,21.6,5.22,53939,999
5/2/2023 12:00:00 AM,CV,AKIL,0.3722,0.4619,0.7287,0.5107,0.6339,0.9989,0.233,0.2559,0.0765,95.68,35.23,26.8,3.42,68970,335
5/2/2023 12:00:00 AM,CV,BOUFDILI,0.3543,0.3607,0.7127,0.4972,0.506,0.9979,0.316,0.1871,0.1726,167.3,36.2,25.51,3.29,66147,232
5/2/2023 12:00:00 AM,CV,OMAR,0.2801,0.3381,0.6895,0.4063,0.4904,0.9966,0.308,0.2853,0.1373,271.266,42.75,20.17,4.51,52318,262
5/2/2023 12:00:00 AM,PSA,PSA 1,0.272,0.3373,0.7113,0.3824,0.4743,0.9968,0.266,0.3514,0.1956,1273.915,276.69,121.85,9.14,252675,537
5/2/2023 12:00:00 AM,PSA,PSA 2,0.2957,0.3969,0.7124,0.4151,0.5571,0.9976,0.2,0.3849,0.1745,1271.475,262.03,132.49,7.93,325979,703
5/2/2023 12:00:00 AM,PSA,PSA 3,0.2816,0.346,0.7275,0.3872,0.4757,0.9973,0.245,0.3675,0.2229,1216.76,274.55,126.18,8.09,273575,635
5/2/2023 12:00:00 AM,SysApp,Mouguina,0.1642,0.4427,0.6834,0.2402,0.6478,0.998,0.043,0.7164,0.2353,109.086,79.02,17.07,3.36,42497,1063
5/2/2023 12:00:00 AM,SysApp,Riahi,0.132,0.4724,0.7208,0.1832,0.6554,0.9971,0.061,0.7562,0.1277,67.495,84.95,13.73,8.3,33197,1328
5/3/2023 12:00:00 AM,CV,AKIL,0.2638,0.3549,0.6641,0.3973,0.5345,0.9967,0.275,0.3276,0.0955,200.88,43.39,19,3.69,48224,193
5/3/2023 12:00:00 AM,CV,BOUFDILI,0.3309,0.3337,0.6896,0.4799,0.484,0.9966,0.379,0.1415,0.1342,241.538,37.45,23.83,3.3,61170,189
5/3/2023 12:00:00 AM,CV,OMAR,0.2374,0.2981,0.6838,0.3472,0.436,0.9973,0.341,0.3114,0.1353,182.448,47,17.09,3.47,42044,146
5/3/2023 12:00:00 AM,PSA,PSA 1,0.2862,0.3553,0.7091,0.4036,0.5011,0.9977,0.239,0.3579,0.2027,1095.705,267.2,128.21,9.11,277725,649
5/3/2023 12:00:00 AM,PSA,PSA 2,0.3228,0.4137,0.7146,0.4518,0.5788,0.9978,0.194,0.3544,0.1728,1153.22,245.61,144.63,7.17,341003,698
5/3/2023 12:00:00 AM,PSA,PSA 3,0.2681,0.3508,0.7319,0.3664,0.4793,0.9975,0.247,0.3866,0.1974,919.975,283.88,120.12,8.72,262569,652
5/3/2023 12:00:00 AM,SysApp,Mouguina,0.1914,0.6028,0.9776,0.1958,0.6167,0.9967,0.056,0.748,0.2063,101.071,83.64,19.9,4.48,45835,1042
5/3/2023 12:00:00 AM,SysApp,Riahi,0.1043,0.362,0.5019,0.2077,0.7213,0.9948,0.058,0.7339,0.0761,116.377,82.4,10.84,8.18,26770,924
5/4/2023 12:00:00 AM,CV,AKIL,0.2516,0.3451,0.6903,0.3645,0.5,0.9968,0.264,0.3711,0.1374,177.804,45.76,18.12,3.77,47258,197
5/4/2023 12:00:00 AM,CV,BOUFDILI,0.3448,0.3718,0.7187,0.4797,0.5173,0.9971,0.316,0.2043,0.142,201.472,37.46,24.82,3.52,66246,241
5/4/2023 12:00:00 AM,CV,OMAR,0.231,0.3035,0.6663,0.3466,0.4555,0.9976,0.3,0.3535,0.1504,143.085,47.04,16.63,4.05,42641,174
5/4/2023 12:00:00 AM,PSA,PSA 1,0.2997,0.3529,0.6998,0.4282,0.5042,0.9974,0.24,0.3316,0.213,1497.335,256.15,134.25,8.66,297107,633
5/4/2023 12:00:00 AM,PSA,PSA 2,0.3446,0.4399,0.7464,0.4617,0.5894,0.9961,0.19,0.3485,0.1682,1925.94,241.18,154.38,7.6,361228,764
5/4/2023 12:00:00 AM,PSA,PSA 3,0.2714,0.3434,0.7226,0.3756,0.4752,0.997,0.237,0.3871,0.2246,1562.625,279.75,121.58,7.66,267231,547
5/4/2023 12:00:00 AM,SysApp,Mouguina,0.195,0.4301,0.6618,0.2946,0.6498,0.9939,0.067,0.6386,0.2029,303.253,73.36,20.28,5.98,54071,1352
5/4/2023 12:00:00 AM,SysApp,Riahi,0.1036,0.4188,0.677,0.153,0.6186,0.9962,0.052,0.7952,0.1719,148.246,88.09,10.77,8.66,26743,1216
5/5/2023 12:00:00 AM,CV,AKIL,0.3218,0.4253,0.7231,0.445,0.5881,0.9986,0.218,0.337,0.1238,100.026,39.96,23.17,3.54,58756,283
5/5/2023 12:00:00 AM,CV,BOUFDILI,0.228,0.2498,0.6072,0.3755,0.4114,0.9966,0.386,0.2388,0.1661,188.49,44.96,16.41,4.2,44312,170
5/5/2023 12:00:00 AM,CV,OMAR,0.2037,0.2709,0.6378,0.3194,0.4248,0.9955,0.319,0.3621,0.1515,195.01,49.01,14.67,4.78,39633,199
5/5/2023 12:00:00 AM,PSA,PSA 1,0.3017,0.359,0.7011,0.4303,0.5121,0.9978,0.239,0.3306,0.2034,1201.925,255.23,135.15,8.65,298756,670
5/5/2023 12:00:00 AM,PSA,PSA 2,0.2934,0.3814,0.7163,0.4096,0.5325,0.9971,0.209,0.3814,0.1958,1208.14,264.49,131.44,7.48,293803,580
5/5/2023 12:00:00 AM,PSA,PSA 3,0.2948,0.3674,0.7585,0.3886,0.4843,0.9973,0.251,0.3604,0.2029,1213.74,273.89,132.06,9.11,294506,665
5/5/2023 12:00:00 AM,SysApp,Mouguina,0.1761,0.4516,0.7219,0.244,0.6256,0.9991,0.053,0.7026,0.2374,26.205,78.62,18.32,4.96,49538,1239
